time,gaze,,touch,,button_pos,,,l_palm,,,l_thumb,,,l_index,,,l_middle,,,l_ring,,,l_pinky,,,r_palm,,,r_thumb,,,r_index,,,r_middle,,,r_ring,,,r_pinky,,
0.553641319274902,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12718, -0.00912, 0.26996,0.06615, -0.03086, 0.30492,0.07443, -0.01395, 0.34236,0.11941, -0.04377, 0.28121,0.13673, -0.03986, 0.27983,0.14993, -0.03299, 0.28469
0.564007759094238,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12718, -0.00912, 0.26996,0.06615, -0.03086, 0.30492,0.07443, -0.01395, 0.34236,0.11941, -0.04377, 0.28121,0.13673, -0.03986, 0.27983,0.14993, -0.03299, 0.28469
0.573448181152344,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12455, -0.00773, 0.27312,0.06320, -0.03065, 0.30825,0.07237, -0.01169, 0.34719,0.11788, -0.04226, 0.28404,0.13521, -0.03818, 0.28259,0.14815, -0.03134, 0.28730
0.582396507263184,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12455, -0.00773, 0.27312,0.06320, -0.03065, 0.30825,0.07237, -0.01169, 0.34719,0.11788, -0.04226, 0.28404,0.13521, -0.03818, 0.28259,0.14815, -0.03134, 0.28730
0.59262752532959,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12262, -0.00702, 0.27644,0.06067, -0.03024, 0.31163,0.07123, -0.00904, 0.35227,0.11645, -0.04150, 0.28747,0.13356, -0.03757, 0.28594,0.14678, -0.03064, 0.29037
0.601469993591309,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12262, -0.00702, 0.27644,0.06067, -0.03024, 0.31163,0.07123, -0.00904, 0.35227,0.11645, -0.04150, 0.28747,0.13356, -0.03757, 0.28594,0.14678, -0.03064, 0.29037
0.611603736877441,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12117, -0.00680, 0.27984,0.05904, -0.03068, 0.31537,0.07057, -0.00594, 0.35792,0.11559, -0.04139, 0.29134,0.13240, -0.03742, 0.28957,0.14592, -0.03031, 0.29357
0.620471000671387,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12117, -0.00680, 0.27984,0.05904, -0.03068, 0.31537,0.07057, -0.00594, 0.35792,0.11559, -0.04139, 0.29134,0.13240, -0.03742, 0.28957,0.14592, -0.03031, 0.29357
0.631093978881836,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11972, -0.00722, 0.28350,0.05761, -0.03146, 0.31969,0.06983, -0.00273, 0.36367,0.11440, -0.04189, 0.29539,0.13108, -0.03793, 0.29329,0.14485, -0.03075, 0.29682
0.640744209289551,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11972, -0.00722, 0.28350,0.05761, -0.03146, 0.31969,0.06983, -0.00273, 0.36367,0.11440, -0.04189, 0.29539,0.13108, -0.03793, 0.29329,0.14485, -0.03075, 0.29682
0.649527549743652,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11972, -0.00722, 0.28350,0.05761, -0.03146, 0.31969,0.06983, -0.00273, 0.36367,0.11440, -0.04189, 0.29539,0.13108, -0.03793, 0.29329,0.14485, -0.03075, 0.29682
0.659321784973145,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11828, -0.00742, 0.28848,0.05803, -0.03155, 0.32582,0.06835, 0.00193, 0.37062,0.11273, -0.04232, 0.30019,0.12948, -0.03842, 0.29770,0.14359, -0.03141, 0.30099
0.668564796447754,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11828, -0.00742, 0.28848,0.05803, -0.03155, 0.32582,0.06835, 0.00193, 0.37062,0.11273, -0.04232, 0.30019,0.12948, -0.03842, 0.29770,0.14359, -0.03141, 0.30099
0.677876472473145,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11772, -0.00727, 0.29107,0.05928, -0.03118, 0.32953,0.06781, 0.00474, 0.37400,0.11195, -0.04228, 0.30283,0.12884, -0.03839, 0.30005,0.14303, -0.03144, 0.30317
0.687281608581543,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11772, -0.00727, 0.29107,0.05928, -0.03118, 0.32953,0.06781, 0.00474, 0.37400,0.11195, -0.04228, 0.30283,0.12884, -0.03839, 0.30005,0.14303, -0.03144, 0.30317
0.698078155517578,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11734, -0.00673, 0.29337,0.06061, -0.03008, 0.33286,0.06740, 0.00751, 0.37669,0.11122, -0.04174, 0.30512,0.12829, -0.03793, 0.30210,0.14251, -0.03108, 0.30516
0.706890106201172,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11734, -0.00673, 0.29337,0.06061, -0.03008, 0.33286,0.06740, 0.00751, 0.37669,0.11122, -0.04174, 0.30512,0.12829, -0.03793, 0.30210,0.14251, -0.03108, 0.30516
0.715959548950195,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11686, -0.00661, 0.29523,0.06274, -0.02870, 0.33648,0.06821, 0.01147, 0.37929,0.11021, -0.04184, 0.30699,0.12769, -0.03777, 0.30371,0.14170, -0.03125, 0.30666
0.725856781005859,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11686, -0.00661, 0.29523,0.06274, -0.02870, 0.33648,0.06821, 0.01147, 0.37929,0.11021, -0.04184, 0.30699,0.12769, -0.03777, 0.30371,0.14170, -0.03125, 0.30666
0.735272407531738,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11641, -0.00631, 0.29683,0.06434, -0.02733, 0.33936,0.06878, 0.01250, 0.38080,0.10931, -0.04150, 0.30891,0.12727, -0.03734, 0.30552,0.14106, -0.03087, 0.30842
0.74466609954834,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11641, -0.00631, 0.29683,0.06434, -0.02733, 0.33936,0.06878, 0.01250, 0.38080,0.10931, -0.04150, 0.30891,0.12727, -0.03734, 0.30552,0.14106, -0.03087, 0.30842
0.753659248352051,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11606, -0.00610, 0.29848,0.06501, -0.02670, 0.34161,0.06896, 0.01168, 0.38236,0.10862, -0.04127, 0.31033,0.12690, -0.03712, 0.30700,0.14061, -0.03069, 0.30998
0.76439094543457,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11606, -0.00610, 0.29848,0.06501, -0.02670, 0.34161,0.06896, 0.01168, 0.38236,0.10862, -0.04127, 0.31033,0.12690, -0.03712, 0.30700,0.14061, -0.03069, 0.30998
0.773525238037109,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11559, -0.00600, 0.30043,0.06549, -0.02671, 0.34398,0.06860, 0.00962, 0.38389,0.10794, -0.04116, 0.31214,0.12643, -0.03700, 0.30875,0.14017, -0.03052, 0.31185
0.782536506652832,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11559, -0.00600, 0.30043,0.06549, -0.02671, 0.34398,0.06860, 0.00962, 0.38389,0.10794, -0.04116, 0.31214,0.12643, -0.03700, 0.30875,0.14017, -0.03052, 0.31185
0.793127059936523,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11525, -0.00589, 0.30251,0.06584, -0.02707, 0.34625,0.06809, 0.00755, 0.38557,0.10752, -0.04114, 0.31415,0.12622, -0.03687, 0.31054,0.13999, -0.03025, 0.31380
0.801383972167969,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11525, -0.00589, 0.30251,0.06584, -0.02707, 0.34625,0.06809, 0.00755, 0.38557,0.10752, -0.04114, 0.31415,0.12622, -0.03687, 0.31054,0.13999, -0.03025, 0.31380
0.811827659606934,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11440, -0.00640, 0.30417,0.06580, -0.02827, 0.34787,0.06597, 0.00547, 0.38677,0.10652, -0.04201, 0.31756,0.12507, -0.03741, 0.31219,0.13908, -0.03079, 0.31571
0.820258140563965,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11440, -0.00640, 0.30417,0.06580, -0.02827, 0.34787,0.06597, 0.00547, 0.38677,0.10652, -0.04201, 0.31756,0.12507, -0.03741, 0.31219,0.13908, -0.03079, 0.31571
0.83060359954834,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11440, -0.00640, 0.30417,0.06580, -0.02827, 0.34787,0.06597, 0.00547, 0.38677,0.10652, -0.04201, 0.31756,0.12507, -0.03741, 0.31219,0.13908, -0.03079, 0.31571
0.838478088378906,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11334, -0.00725, 0.30667,0.06572, -0.02884, 0.35130,0.06494, 0.00379, 0.38896,0.10521, -0.04276, 0.32251,0.12376, -0.03825, 0.31505,0.13785, -0.03170, 0.31855
0.849025726318359,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11334, -0.00725, 0.30667,0.06572, -0.02884, 0.35130,0.06494, 0.00379, 0.38896,0.10521, -0.04276, 0.32251,0.12376, -0.03825, 0.31505,0.13785, -0.03170, 0.31855
0.858562469482422,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11273, -0.00767, 0.30894,0.06700, -0.02871, 0.35513,0.06499, 0.00489, 0.39184,0.10459, -0.04298, 0.32637,0.12310, -0.03867, 0.31712,0.13731, -0.03226, 0.32048
0.867505073547363,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11273, -0.00767, 0.30894,0.06700, -0.02871, 0.35513,0.06499, 0.00489, 0.39184,0.10459, -0.04298, 0.32637,0.12310, -0.03867, 0.31712,0.13731, -0.03226, 0.32048
0.877336502075195,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11198, -0.00810, 0.31092,0.06713, -0.02872, 0.35815,0.06394, 0.00804, 0.39449,0.10409, -0.04317, 0.32972,0.12250, -0.03904, 0.31910,0.13642, -0.03270, 0.32229
0.886146545410156,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11198, -0.00810, 0.31092,0.06713, -0.02872, 0.35815,0.06394, 0.00804, 0.39449,0.10409, -0.04317, 0.32972,0.12250, -0.03904, 0.31910,0.13642, -0.03270, 0.32229
0.896958351135254,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11134, -0.00879, 0.31299,0.06737, -0.02934, 0.36116,0.06304, 0.01107, 0.39718,0.10420, -0.04360, 0.33255,0.12226, -0.03973, 0.32114,0.13591, -0.03324, 0.32407
0.904786109924316,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11134, -0.00879, 0.31299,0.06737, -0.02934, 0.36116,0.06304, 0.01107, 0.39718,0.10420, -0.04360, 0.33255,0.12226, -0.03973, 0.32114,0.13591, -0.03324, 0.32407
0.914078712463379,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11088, -0.00942, 0.31516,0.06769, -0.03054, 0.36366,0.06239, 0.01199, 0.39961,0.10371, -0.04404, 0.33436,0.12178, -0.04062, 0.32322,0.13537, -0.03405, 0.32607
0.923197746276855,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11088, -0.00942, 0.31516,0.06769, -0.03054, 0.36366,0.06239, 0.01199, 0.39961,0.10371, -0.04404, 0.33436,0.12178, -0.04062, 0.32322,0.13537, -0.03405, 0.32607
0.931899070739746,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11075, -0.00973, 0.31766,0.06912, -0.03127, 0.36696,0.06297, 0.01221, 0.40245,0.10388, -0.04367, 0.33659,0.12206, -0.04094, 0.32575,0.13550, -0.03405, 0.32837
0.941061019897461,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11075, -0.00973, 0.31766,0.06912, -0.03127, 0.36696,0.06297, 0.01221, 0.40245,0.10388, -0.04367, 0.33659,0.12206, -0.04094, 0.32575,0.13550, -0.03405, 0.32837
0.94971752166748,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11075, -0.00973, 0.31766,0.06912, -0.03127, 0.36696,0.06297, 0.01221, 0.40245,0.10388, -0.04367, 0.33659,0.12206, -0.04094, 0.32575,0.13550, -0.03405, 0.32837
0.958827972412109,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11149, -0.00942, 0.32214,0.07149, -0.03169, 0.37210,0.06577, 0.00791, 0.40779,0.10612, -0.04330, 0.33919,0.12368, -0.04045, 0.32899,0.13685, -0.03327, 0.33159
0.968928337097168,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11149, -0.00942, 0.32214,0.07149, -0.03169, 0.37210,0.06577, 0.00791, 0.40779,0.10612, -0.04330, 0.33919,0.12368, -0.04045, 0.32899,0.13685, -0.03327, 0.33159
0.977620124816895,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11224, -0.00893, 0.32618,0.07332, -0.03187, 0.37621,0.06888, 0.00299, 0.41239,0.10726, -0.04308, 0.34135,0.12456, -0.04015, 0.33165,0.13747, -0.03300, 0.33438
0.987067222595215,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11224, -0.00893, 0.32618,0.07332, -0.03187, 0.37621,0.06888, 0.00299, 0.41239,0.10726, -0.04308, 0.34135,0.12456, -0.04015, 0.33165,0.13747, -0.03300, 0.33438
0.996153831481934,NaN, NaN,0.00897, 0.00285,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11296, -0.00858, 0.32960,0.07586, -0.03095, 0.38063,0.07327, 0.00089, 0.41674,0.10794, -0.04292, 0.34437,0.12508, -0.04020, 0.33402,0.13796, -0.03296, 0.33648
1.00507164001465,NaN, NaN,0.00897, 0.00285,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11296, -0.00858, 0.32960,0.07586, -0.03095, 0.38063,0.07327, 0.00089, 0.41674,0.10794, -0.04292, 0.34437,0.12508, -0.04020, 0.33402,0.13796, -0.03296, 0.33648
1.01491832733154,NaN, NaN,0.00897, 0.00285,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11244, -0.00848, 0.32998,0.07705, -0.03083, 0.38153,0.07346, 0.00008, 0.41707,0.10711, -0.04320, 0.34524,0.12446, -0.04062, 0.33409,0.13730, -0.03294, 0.33646
1.02457714080811,NaN, NaN,0.00897, 0.00285,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11244, -0.00848, 0.32998,0.07705, -0.03083, 0.38153,0.07346, 0.00008, 0.41707,0.10711, -0.04320, 0.34524,0.12446, -0.04062, 0.33409,0.13730, -0.03294, 0.33646
1.03369045257568,NaN, NaN,0.00897, 0.00285,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11158, -0.00775, 0.32902,0.07741, -0.02903, 0.38106,0.07222, 0.00108, 0.41539,0.10598, -0.04227, 0.34483,0.12352, -0.03998, 0.33342,0.13636, -0.03204, 0.33585
1.0434513092041,NaN, NaN,0.00897, 0.00285,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11158, -0.00775, 0.32902,0.07741, -0.02903, 0.38106,0.07222, 0.00108, 0.41539,0.10598, -0.04227, 0.34483,0.12352, -0.03998, 0.33342,0.13636, -0.03204, 0.33585
1.05132865905762,NaN, NaN,0.00897, 0.00285,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11092, -0.00669, 0.32662,0.07718, -0.02595, 0.37925,0.07187, 0.00303, 0.41221,0.10521, -0.04050, 0.34285,0.12276, -0.03864, 0.33183,0.13554, -0.03055, 0.33412
1.06223297119141,NaN, NaN,0.00897, 0.00285,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11092, -0.00669, 0.32662,0.07718, -0.02595, 0.37925,0.07187, 0.00303, 0.41221,0.10521, -0.04050, 0.34285,0.12276, -0.03864, 0.33183,0.13554, -0.03055, 0.33412
1.06883525848389,NaN, NaN,NaN, NaN,0.00000, 0.15000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11092, -0.00669, 0.32662,0.07718, -0.02595, 0.37925,0.07187, 0.00303, 0.41221,0.10521, -0.04050, 0.34285,0.12276, -0.03864, 0.33183,0.13554, -0.03055, 0.33412
1.07792949676514,NaN, NaN,NaN, NaN,0.00000, 0.15000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11176, -0.00314, 0.32231,0.07491, -0.01922, 0.37358,0.07172, 0.00785, 0.40701,0.10600, -0.03695, 0.33665,0.12346, -0.03424, 0.32802,0.13627, -0.02660, 0.33057
1.08644104003906,NaN, NaN,NaN, NaN,0.00000, 0.15000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11176, -0.00314, 0.32231,0.07491, -0.01922, 0.37358,0.07172, 0.00785, 0.40701,0.10600, -0.03695, 0.33665,0.12346, -0.03424, 0.32802,0.13627, -0.02660, 0.33057
1.09574699401855,NaN, NaN,NaN, NaN,0.00000, 0.15000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11312, 0.00047, 0.31982,0.07332, -0.01383, 0.37001,0.07173, 0.01327, 0.40378,0.10674, -0.03296, 0.33365,0.12447, -0.03032, 0.32643,0.13733, -0.02296, 0.32906
1.10402774810791,NaN, NaN,NaN, NaN,0.00000, 0.15000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11312, 0.00047, 0.31982,0.07332, -0.01383, 0.37001,0.07173, 0.01327, 0.40378,0.10674, -0.03296, 0.33365,0.12447, -0.03032, 0.32643,0.13733, -0.02296, 0.32906
1.114182472229,NaN, NaN,NaN, NaN,0.00000, 0.15000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11474, 0.00449, 0.31727,0.07278, -0.00754, 0.36674,0.07238, 0.02048, 0.40049,0.10763, -0.02830, 0.33129,0.12546, -0.02608, 0.32537,0.13846, -0.01888, 0.32780
1.12162113189697,NaN, NaN,NaN, NaN,0.00000, 0.15000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11474, 0.00449, 0.31727,0.07278, -0.00754, 0.36674,0.07238, 0.02048, 0.40049,0.10763, -0.02830, 0.33129,0.12546, -0.02608, 0.32537,0.13846, -0.01888, 0.32780
1.13094520568848,NaN, NaN,NaN, NaN,0.00000, 0.15000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11601, 0.00809, 0.31528,0.07263, -0.00150, 0.36434,0.07350, 0.02729, 0.39801,0.10846, -0.02417, 0.32992,0.12609, -0.02220, 0.32479,0.13940, -0.01507, 0.32687
1.13999271392822,NaN, NaN,NaN, NaN,0.00000, 0.15000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11601, 0.00809, 0.31528,0.07263, -0.00150, 0.36434,0.07350, 0.02729, 0.39801,0.10846, -0.02417, 0.32992,0.12609, -0.02220, 0.32479,0.13940, -0.01507, 0.32687
